mean.norm.EXT_DA1877_lysate	II	4572915	5498459	7205482	5.8527457695169565	0.10321873946747556
mean.norm.EXT_DA1877_lysate	V	15476508	15842141	16006541	6.114203350335667	0.1342413130784006
mean.norm.EXT_DA837_lysate	III	7271531	8001998	9060596	7.275749128636485	0.09845130792161289
mean.norm.EXT_etoposide_halfpercDMSO	II	11619841	11849208	12049740	5.892728042847349	0.2551294784874263
mean.norm.EXT_JUb71_lysate	II	4572915	5498459	7205482	5.964538341595271	0.10799123693966971
mean.norm.EXT_OP50B12_lysate	III	150729	870375	1175104	6.366712070679799	0.04583404376243249
mean.norm.EXT_praziquantel_1percethanol	IV	1094776	1198261	1365709	6.4984412370353555	0.13379569947919345
mean.norm.green_3percEthanol_1percWater	IV	12778258	13547576	14055093	5.776722288158248	0.2553981357528881
mean.norm.green_arsenictrioxide_1percwater	II	7138704	7931252	8468715	6.238540586698848	0.23889440113394758
mean.norm.green_DA1877_lysate	V	15476508	16418795	16639420	6.131884859481607	0.09382894972266952
mean.norm.green_DA1877_lysate	X	7751078	8596843	9640417	6.092839769860817	0.08520728008088979
mean.norm.green_dactinomycin_1percDMSO	II	12048408	12203935	12443222	5.8605370947938225	0.18132420091324197
mean.norm.green_JUb71_lysate	II	4572915	5498459	7205482	6.713948964155855	0.11535220761712166
mean.norm.green_JUb87_lysate	V	13665193	15177446	15920552	7.814009203981021	0.19468999119436073
mean.norm.green_vincristine_1percWater	IV	15205747	15514660	15949370	6.107775912230085	0.024622093023255822
mean.norm.red_arsenictrioxide_1percwater	II	7138704	7931252	8471399	7.645056428342374	0.22631469882417438
mean.norm.red_chlorpyrifos_1percDMSO	II	2810788	3016298	3245548	5.751433506633398	0.20630447892111173
mean.norm.red_DA837_lysate	V	3593309	4484096	5804600	7.114031514557649	0.11713496993000097
mean.norm.red_etoposide_halfpercDMSO	II	11164391	11849208	12049740	6.502041821973081	0.23146492781160483
mean.norm.red_JUb71_lysate	II	4670347	5611686	6407021	6.402027251030514	0.14902244955953395
mean.norm.red_JUb71_lysate	X	5887790	6955431	7863121	5.837277946385413	0.06892146949780924
mean.norm.red_JUb87_lysate	II	12523546	12707474	12851273	6.352330046443875	0.3211216876768717
mean.norm.red_K12_lysate	X	5887790	6955431	8917466	6.779534781944381	0.057839568587799116
mean.norm.yellow_arsenictrioxide_1percwater	II	6964225	7931252	8515932	8.235296914756145	0.25062555142538945
mean.norm.yellow_chlorpromazine_1percethanol	X	5162156	6074284	7227767	6.0645561971261515	0.15657900281571438
mean.norm.yellow_etoposide_halfpercDMSO	II	11164391	11849208	12049740	6.97319041335349	0.24552547105986666
mean.norm.yellow_JUb71_lysate	II	4572915	5611686	7205482	6.87721367208675	0.1556010230179028
mean.norm.yellow_JUb71_lysate	X	5887790	6955431	7863121	5.769207957379621	0.06511964947758679
mean.norm.yellow_JUb85_lysate	X	5887790	6955431	7863121	6.173937119452204	0.08520728008088979
mean.norm.yellow_K12_lysate	X	5887790	6955431	8917466	7.083587644131174	0.055220761712167166
mean.norm.yellow_OP50B12_lysate	III	150729	612025	966705	6.855674566220385	0.12651605569764138
mean.norm.yellow_silver_1percwater	X	10315142	10797595	11618133	6.068315499778412	0.13344877344877346
mean.norm.yellow_zinc_1percwater	X	4167697	5068525	6350271	6.0076656830198045	0.2946235885713093
mean.red_abamectin_1percDMSO	I	3193751	5685673	10032985	5.741615043624651	0.12863787375415286
mean.red_arsenictrioxide_1percwater	II	6964225	7931252	8951456	9.778429903251869	0.24642205391819355
mean.red_DA837_lysate	V	3767816	4484096	5804600	6.7453342967499275	0.1361160406191462
mean.red_docetaxel_halfpercDMSO	II	1392498	1788925	2338271	6.349009695037173	0.12994919731761834
mean.red_docetaxel_halfpercDMSO	II	12410646	12605525	12765083	8.369019680029114	0.13896179352072605
mean.red_docetaxel_halfpercDMSO	IV	13367380	13917904	14472612	6.349009695037173	0.12994919731761834
mean.red_docetaxel_halfpercDMSO	IV	16814327	17072978	17289322	8.19280529136403	0.17639206712433253
mean.red_etoposide_halfpercDMSO	II	11619841	11872440	12199892	6.657116007136673	0.3417777231966979
mean.red_etoposide_halfpercDMSO	V	20205081	20634351	20900332	5.755420908905391	0.15441274477419062
mean.red_JUb85_lysate	X	5671521	6955431	8753399	6.462069346017469	0.11660262891809907
mean.red_OP50B12_lysate	X	5671521	6955431	9640417	7.111052480280718	0.05608695652173913
mean.TOF_abamectin_1percDMSO	V	5175241	6425737	10037236	5.849777209647154	0.1457642200035709
mean.TOF_albendazole_1percDMSO	II	9223105	10143974	10723378	6.073723393116647	0.18815705638738453
mean.TOF_arsenictrioxide_1percwater	I	3080051	4645862	11115753	6.372976792563206	0.143671096345515
mean.TOF_DA1877_lysate	X	7722399	8556652	9576078	6.084308279198697	0.10916737709576582
mean.TOF_daunorubicin_halfpercDMSO	IV	1471787	1626230	1939413	6.323002813731931	0.1039231451130764
mean.TOF_etoposide_halfpercDMSO	II	11645604	11872440	12066887	8.166861809670273	0.36613714309272083
mean.TOF_JUb71_lysate	III	1877520	2314883	2540656	5.9369284677168395	0.11093397745571659
mean.TOF_silver_1percwater	II	3439475	3702412	3888751	7.8193717337697555	0.13978703344240476
mean.TOF_silver_1percwater	II	13732097	13927502	14452399	6.754919820270305	0.10708502024291496
mean.TOF_silver_1percwater	IV	16270898	16539826	16827161	7.8193717337697555	0.13978703344240476
mean.TOF_silver_1percwater	V	1554461	1947485	7244703	9.514641231978086	0.14777327935222673
mean.TOF_silver_1percwater	X	4464378	5106373	5906200	5.98383801890504	0.18400516341019768
mean.TOF_silver_1percwater	X	14499073	14718907	14926520	7.145051357583579	0.1165991902834008
mean.yellow_arsenictrioxide_1percwater	II	6964225	7931252	8951456	10.354568057559979	0.2714108571695957
mean.yellow_arsenictrioxide_1percwater	II	11276295	11606193	11836192	5.874100546080432	0.11813186813186813
mean.yellow_chlorpyrifos_1percDMSO	II	2465819	2632852	2817606	6.7850039156809	0.08882428940568475
mean.yellow_chlorpyrifos_1percDMSO	V	8760204	12744687	14530413	6.854595017607863	0.09099065591313657
mean.yellow_copper_1percwater	V	16569272	16705649	16778281	5.8389004770617925	0.1572839393801484
mean.yellow_DA1877_lysate	X	7751078	8596843	9640417	5.942299347635433	0.06892146949780924
mean.yellow_DA837_lysate	V	3467830	4484096	6395875	8.02329245947029	0.1540471260968155
mean.yellow_docetaxel_halfpercDMSO	IV	16814327	17072978	17289322	6.528019137622457	0.15070505287896585
mean.yellow_etoposide_halfpercDMSO	II	11645604	11872440	12199892	6.725671632546198	0.35835411333761275
mean.yellow_JUb85_lysate	X	5671521	6955431	8753399	6.836361192346082	0.11287158746208291
mean.yellow_OP50B12_lysate	X	7746059	8596843	9654636	9.743572005184662	0.10016138521095559
median.EXT_abamectin_1percDMSO	V	5053892	6395875	9058639	5.925309686227948	0.14908722109533468
median.EXT_cisplatin500_1percWater	I	11133959	11937558	12766753	5.88617988338894	0.16121148908857502
median.EXT_DA1877_lysate	V	16575026	16722636	17601064	6.628052556611908	0.08413886080215707
median.EXT_DA1877_lysate	X	7722399	8556652	9640417	5.890583760168948	0.07004546746234726
median.EXT_etoposide_halfpercDMSO	II	11645604	11872440	12066887	6.118475431192096	0.2955742582852193
median.EXT_HT115_lysate	X	5887790	6955431	7863121	6.032450713823985	0.046137512639029314
median.EXT_nickel_1percwater	III	12520233	12815804	13771263	6.142729629579669	0.11033637873754157
median.EXT_nickel_1percwater	IV	4526801	8363211	12630843	6.952354264352105	0.1177918841955387
median.EXT_silver_1percwater	V	6618053	9629716	15265819	5.756095167504075	0.1165991902834008
median.green_2percDMSO_1percDMSO	I	12745094	13518747	14586117	5.924469063079742	0.15058087268654086
median.green_abamectin_1percDMSO	V	4324216	6395875	11404602	7.146678815835081	0.15627850111645752
median.green_cisplatin500_1percWater	I	992525	1726395	2118471	8.3994404937475	0.14575935723035613
median.green_cisplatin500_1percWater	I	10954204	11937558	14591146	10.387713321943197	0.17015849920563172
median.green_cisplatin500_1percWater	II	5056641	5908284	6821059	5.870628579440919	0.09767252769590405
median.green_cisplatin500_1percWater	IV	16811514	17057883	17409440	6.4057998956687205	0.14325709715899668
median.green_DA1877_lysate	V	16575026	16722636	17601064	7.287276428872135	0.09399954924348275
median.green_DA1877_lysate	X	7722399	8556652	9640417	6.059472206343267	0.056497513360680034
median.green_etoposide_halfpercDMSO	II	11645604	11872440	12066887	6.10603441253223	0.29559677847382543
median.green_mebendazole_1percDMSO	V	702837	1166866	1657728	5.947864885238678	0.13237629839201293
median.green_nickel_1percwater	III	2514950	2733816	3093781	7.8302851647357175	0.2062157553161065
median.green_nickel_1percwater	IV	3304508	7294577	13024277	6.156936104660915	0.07334189519664089
median.norm.EXT_arsenictrioxide_1percwater	II	7228624	7931252	8468715	5.7423939813855425	0.2250863987914196
median.norm.EXT_DA837_lysate	I	13429200	14521001	15068369	6.173001565561996	0.13298701298701301
median.norm.EXT_etoposide_halfpercDMSO	II	11619841	11872440	12066887	6.653511621620484	0.28974453441612924
median.norm.EXT_nickel_1percwater	II	11948457	12107683	12321580	5.843279994026501	0.25513831874117593
median.norm.EXT_nickel_1percwater	IV	5279961	8363211	12577084	5.794506536817522	0.10571903179876602
median.norm.EXT_praziquantel_1percethanol	IV	785774	1072389	1365709	7.418774867375505	0.23109950303396395
median.norm.EXT_silver_1percwater	II	3920678	4294059	4734658	9.324805068963299	0.15870445344129552
median.norm.EXT_silver_1percwater	III	116370	580463	1004819	6.7988537707222525	0.22017146939747562
median.norm.EXT_silver_1percwater	V	18849929	19697632	20900341	6.151076438223588	0.10841940014872342
median.norm.EXT_silver_1percwater	X	4747757	9780844	12286890	8.832498153357307	0.14394961763382813
median.norm.green_cisplatin500_1percWater	I	1244526	1726395	2073189	6.884262557892446	0.13368213783403657
median.norm.green_cisplatin500_1percWater	I	11071470	11868207	14421389	8.532057217713204	0.16112642600406313
median.norm.green_cisplatin500_1percWater	II	5132790	5908284	10317000	7.77269444416342	0.13837043794849707
median.norm.green_cisplatin500_1percWater	IV	16817422	17057883	17397141	6.342722168543695	0.13863291139240508
median.norm.green_DA837_lysate	III	12009603	12286502	12491430	5.759345320171171	0.05998225377107363
median.norm.green_DA837_lysate	V	12626771	14130271	15160043	6.587638781655712	0.053799982538851064
median.norm.green_G418_1percWater	V	1714	194524	1468254	5.886759394794262	0.23941192555775387
median.norm.green_JUb71_lysate	II	4572915	5498459	7205482	5.9480753543071705	0.09740478597910344
median.norm.green_nickel_1percwater	IV	5279961	8363211	12577084	6.109661726870726	0.13051732320835313
median.norm.green_praziquantel_1percethanol	IV	785774	1198261	1365709	8.107737294173187	0.14405584489248693
median.norm.green_silver_1percwater	III	116370	580463	1004819	6.092661626011692	0.19052155275065497
median.norm.red_3percEthanol_1percWater	II	13949461	14227466	15022676	6.067186198371112	0.15373995983935745
median.norm.red_abamectin_1percDMSO	V	4486064	7071601	11404602	9.037352344786678	0.15157488793729498
